time,a_x,a_y,a_z
280805276.4339139,-3.3120265427354962e-06,-7.815966261536761e-07,-6.395540479085497e-09
280848476.4339139,-3.3075114548248482e-06,-8.003117991668601e-07,-6.36696597889311e-09
280891676.4339139,-3.3028879909340372e-06,-8.19000382683058e-07,-6.338707309206688e-09
280934876.4339139,-3.298156307607389e-06,-8.376617182815455e-07,-6.310765427398836e-09
280978076.4339139,-3.293316565742794e-06,-8.562951484352483e-07,-6.283141278854574e-09
281021276.4339139,-3.288368930587105e-06,-8.749000165434572e-07,-6.2558357969165284e-09
281064476.4339139,-3.2833135717312535e-06,-8.934756669645264e-07,-6.228849902830806e-09
281107676.4339139,-3.2781506631050733e-06,-9.120214450485552e-07,-6.202184505693609e-09
281150876.4339139,-3.2728803829718426e-06,-9.305366971700475e-07,-6.175840502398536e-09
281194076.4339139,-3.2675029139225277e-06,-9.490207707605454e-07,-6.149818777584599e-09
281237276.4339139,-3.262018442869749e-06,-9.674730143412378e-07,-6.1241202035849844e-09
281280476.4339139,-3.256427161041459e-06,-9.858927775555385e-07,-6.098745640376537e-09
281323676.4339139,-3.2507292639743187e-06,-1.0042794112016277e-06,-6.073695935529953e-09
281366876.4339139,-3.244924951506807e-06,-1.022632267264963e-06,-6.048971924160774e-09
281410076.4339139,-3.2390144277720237e-06,-1.0409506989507438e-06,-6.024574428881054e-09
281453276.4339139,-3.23299790119022e-06,-1.0592340607163426e-06,-6.000504259751848e-09
281496476.4339139,-3.226875584461031e-06,-1.0774817083036816e-06,-5.9767622142364134e-09
281539676.4339139,-3.220647694555425e-06,-1.0956929987715682e-06,-5.953349077154187e-09
281582876.4339139,-3.214314452707369e-06,-1.113867290527975e-06,-5.930265620635544e-09
281626076.4339139,-3.2078760844052043e-06,-1.1320039433622698e-06,-5.907512604077317e-09
281669276.4339139,-3.2013328193827377e-06,-1.150102318477384e-06,-5.8850907740991e-09
281712476.4339139,-3.194684891610045e-06,-1.1681617785219236e-06,-5.863000864500332e-09
281755676.4339139,-3.1879325392839928e-06,-1.1861816876222176e-06,-5.841243596218176e-09
281798876.4339139,-3.181076004818475e-06,-1.2041614114142998e-06,-5.819819677286199e-09
281842076.4339139,-3.1741155348343576e-06,-1.2221003170758189e-06,-5.7987298027938234e-09
281885276.4339139,-3.167051380149152e-06,-1.2399977733578804e-06,-5.777974654846619e-09
281928476.4339139,-3.1598837957664003e-06,-1.257853150616816e-06,-5.757554902527385e-09
281971676.4339139,-3.1526130408647715e-06,-1.2756658208458655e-06,-5.737471201858035e-09
282014876.4339139,-3.145239378786886e-06,-1.2934351577067886e-06,-5.7177241957623215e-09
282058076.4339139,-3.13776307702785e-06,-1.3111605365613864e-06,-5.69831451402937e-09
282101276.4339139,-3.1301844072235197e-06,-1.3288413345029397e-06,-5.679242773278038e-09
282144476.4339139,-3.122503645138472e-06,-1.3464769303875554e-06,-5.660509576922109e-09
282187676.4339139,-3.1147210706537066e-06,-1.3640667048654213e-06,-5.6421155151363156e-09
282230876.4339139,-3.1068369677540757e-06,-1.381610040411969e-06,-5.6240611648232206e-09
282274076.4339139,-3.098851624515411e-06,-1.3991063213589296e-06,-5.606347089580901e-09
282317276.4339139,-3.0907653330914068e-06,-1.4165549339253003e-06,-5.58897383967152e-09
282360476.4339139,-3.082578389700199e-06,-1.4339552662481935e-06,-5.571941951990718e-09
282403676.4339139,-3.0742910946106955e-06,-1.451306708413596e-06,-5.555251950037886e-09
282446876.4339139,-3.0659037521286086e-06,-1.4686086524869985e-06,-5.53890434388726e-09
282490076.4339139,-3.0574166705822287e-06,-1.4858604925439284e-06,-5.522899630159907e-09
282533276.4339139,-3.0488301623079243e-06,-1.5030616247003588e-06,-5.507238291996553e-09
282576476.4339139,-3.040144543635376e-06,-1.5202114471430056e-06,-5.4919207990313e-09
282619676.4339139,-3.0313601348725243e-06,-1.5373093601594935e-06,-5.476947607366184e-09
282662876.4339139,-3.0224772602902714e-06,-1.5543547661684095e-06,-5.46231915954663e-09
282706076.4339139,-3.0134962481069006e-06,-1.5713470697492215e-06,-5.4480358845377734e-09
282749276.4339139,-3.0044174304722343e-06,-1.5882856776720719e-06,-5.434098197701657e-09
282792476.4339139,-2.9952411434515317e-06,-1.605169998927437e-06,-5.4205065007753164e-09
282835676.4339139,-2.985967727009113e-06,-1.62199944475565e-06,-5.407261181849732e-09
282878876.4339139,-2.976597524991731e-06,-1.6387734286762892e-06,-5.394362615349692e-09
282922076.4339139,-2.9671308851116835e-06,-1.6554913665174273e-06,-5.381811162014533e-09
282965276.4339139,-2.9575681589296523e-06,-1.6721526764447282e-06,-5.369607168879749e-09
283008476.4339139,-2.9479097018373024e-06,-1.68875677899041e-06,-5.357750969259537e-09
283051676.4339139,-2.938155873039611e-06,-1.7053030970820514e-06,-5.346242882730196e-09
283094876.4339139,-2.9283070355369513e-06,-1.721791056071251e-06,-5.335083215114451e-09
283138076.4339139,-2.9183635561069153e-06,-1.7382200837621277e-06,-5.324272258466655e-09
283181276.4339139,-2.908325805285888e-06,-1.754589610439671e-06,-5.313810291058901e-09
283224476.4339139,-2.8981941573503747e-06,-1.7708990688979291e-06,-5.3036975773680475e-09
283267676.4339139,-2.88796899029807e-06,-1.7871478944680328e-06,-5.293934368063616e-09
283310876.4339139,-2.877650685828695e-06,-1.8033355250460608e-06,-5.284520899996627e-09
283354076.4339139,-2.86723962932457e-06,-1.8194614011207314e-06,-5.2754573961893116e-09
283397276.4339139,-2.8567362098309576e-06,-1.8355249658009314e-06,-5.266744065825756e-09
283440476.4339139,-2.8461408200361653e-06,-1.8515256648430696e-06,-5.258381104243439e-09
283483676.4339139,-2.835453856251394e-06,-1.8674629466782555e-06,-5.2503686929256825e-09
283526876.4339139,-2.824675718390358e-06,-1.8833362624393016e-06,-5.242706999495004e-09
283570076.4339139,-2.813806809948675e-06,-1.899145065987552e-06,-5.235396177707402e-09
283613276.4339139,-2.8028475379829958e-06,-1.914888813939514e-06,-5.228436367447516e-09
283656476.4339139,-2.7917983130899395e-06,-1.9305669656933296e-06,-5.221827694724742e-09
283699676.4339139,-2.7806595493847597e-06,-1.9461789834550327e-06,-5.215570271670219e-09
283742876.4339139,-2.769431664479806e-06,-1.9617243322646414e-06,-5.20966419653475e-09
283786076.4339139,-2.758115079462748e-06,-1.977202480022043e-06,-5.204109553687634e-09
283829276.4339139,-2.7467102188745788e-06,-1.992612897512696e-06,-5.198906413616406e-09
283872476.4339139,-2.7352175106873917e-06,-2.007955058433128e-06,-5.1940548329274895e-09
283915676.4339139,-2.7236373862819404e-06,-2.0232284394162433e-06,-5.189554854347765e-09
283958876.4339139,-2.711970280424972e-06,-2.0384325200564205e-06,-5.18540650672704e-09
284002076.4339139,-2.7002166312463497e-06,-2.0535667829344172e-06,-5.181609805041442e-09
284045276.4339139,-2.688376880215965e-06,-2.0686307136420657e-06,-5.178164750397723e-09
284088476.4339139,-2.6764514721204213e-06,-2.083623800806759e-06,-5.175071330038461e-09
284131676.4339139,-2.6644408550395263e-06,-2.0985455361157347e-06,-5.1723295173481876e-09
284174876.4339139,-2.652345480322557e-06,-2.1133954143401367e-06,-5.169939271860403e-09
284218076.4339139,-2.6401658025643374e-06,-2.128172933358879e-06,-5.167900539265529e-09
284261276.4339139,-2.6279022795810987e-06,-2.142877594182279e-06,-5.166213251419744e-09
284304476.4339139,-2.6155553723861376e-06,-2.1575089009754806e-06,-5.164877326354722e-09
284347676.4339139,-2.6031255451652887e-06,-2.172066361081661e-06,-5.163892668288305e-09
284390876.4339139,-2.590613265252181e-06,-2.186549485045005e-06,-5.163259167636038e-09
284434076.4339139,-2.5780190031033212e-06,-2.2009577866334737e-06,-5.162976701023646e-09
284477276.4339139,-2.56534323227296e-06,-2.2152907828613254e-06,-5.163045131300372e-09
284520476.4339139,-2.5525864293877883e-06,-2.2295479940114276e-06,-5.16346430755324e-09
284563676.4339139,-2.539749074121437e-06,-2.2437289436573326e-06,-5.164234065122208e-09
284606876.4339139,-2.5268316491687942e-06,-2.2578331586851226e-06,-5.165354225616215e-09
284650076.4339139,-2.513834640220136e-06,-2.271860169315023e-06,-5.166824596930111e-09
284693276.4339139,-2.5007585359350836e-06,-2.2858095091227777e-06,-5.16864497326249e-09
284736476.4339139,-2.4876038279163703e-06,-2.2996807150607914e-06,-5.170815135134398e-09
284779676.4339139,-2.474371010683454e-06,-2.3134733274790415e-06,-5.173334849408962e-09
284822876.4339139,-2.461060581645929e-06,-2.3271868901457265e-06,-5.17620386931183e-09
284866076.4339139,-2.447673041076796e-06,-2.340820950267703e-06,-5.179421934452571e-09
284909276.4339139,-2.4342088920855397e-06,-2.354375058510658e-06,-5.18298877084691e-09
284952476.4339139,-2.420668640591063e-06,-2.367848769019046e-06,-5.18690409093984e-09
284995676.4339139,-2.4070527952944394e-06,-2.3812416394357753e-06,-5.191167593629614e-09
285038876.4339139,-2.393361867651518e-06,-2.3945532309216535e-06,-5.195778964292612e-09
285082076.4339139,-2.379596371845365e-06,-2.407783108174573e-06,-5.200737874809054e-09
285125276.4339139,-2.3657568247585556e-06,-2.420930839448459e-06,-5.206043983589607e-09
285168476.4339139,-2.3518437459453047e-06,-2.4339959965719503e-06,-5.2116969356028106e-09
285211676.4339139,-2.3378576576034632e-06,-2.4469781549668413e-06,-5.217696362403401e-09
285254876.4339139,-2.323799084546348e-06,-2.4598768936662586e-06,-5.224041882161465e-09
285298076.4339139,-2.309668554174446e-06,-2.472691795332584e-06,-5.2307330996924385e-09
285341276.4339139,-2.29546659644697e-06,-2.485422446275126e-06,-5.237769606487975e-09
285384476.4339139,-2.2811937438532694e-06,-2.49806843646752e-06,-5.245150980747627e-09
285427676.4339139,-2.266850531384109e-06,-2.510629359564876e-06,-5.2528767874113736e-09
285470876.4339139,-2.2524374965028274e-06,-2.52310481292067e-06,-5.26094657819301e-09
285514076.4339139,-2.2379551791163444e-06,-2.5354943976033594e-06,-5.269359891614323e-09
285557276.4339139,-2.223404121546057e-06,-2.5477977184127515e-06,-5.27811625304013e-09
285600476.4339139,-2.208784868498594e-06,-2.560014383896084e-06,-5.287215174714102e-09
285643676.4339139,-2.194097967036473e-06,-2.5721440063638676e-06,-5.29665615579545e-09
285686876.4339139,-2.17934396654861e-06,-2.5841862019054346e-06,-5.3064386823963745e-09
285730076.4339139,-2.164523418720738e-06,-2.5961405904042444e-06,-5.316562227620369e-09
285773276.4339139,-2.1496368775056913e-06,-2.6080067955528966e-06,-5.327026251601291e-09
285816476.4339139,-2.134684899093595e-06,-2.6197844448678905e-06,-5.337830201543258e-09
285859676.4339139,-2.119668041881936e-06,-2.6314731697041085e-06,-5.348973511761315e-09
285902876.4339139,-2.104586866445533e-06,-2.643072605269023e-06,-5.360455603722908e-09
285946076.4339139,-2.089441935506409e-06,-2.6545823906366438e-06,-5.372275886090143e-09
285989276.4339139,-2.074233813903553e-06,-2.6660021687611732e-06,-5.384433754762806e-09
286032476.4339139,-2.058963068562599e-06,-2.6773315864904047e-06,-5.3969285929221785e-09
286075676.4339139,-2.0436302684653967e-06,-2.6885702945788352e-06,-5.409759771075602e-09
286118876.4339139,-2.028235984619505e-06,-2.699717947700503e-06,-5.422926647101823e-09
286162076.4339139,-2.0127807900275934e-06,-2.710774204461561e-06,-5.43642856629709e-09
286205276.4339139,-1.997265259656751e-06,-2.721738727412553e-06,-5.450264861421999e-09
286248476.4339139,-1.9816899704077255e-06,-2.7326111830604294e-06,-5.464434852749087e-09
286291676.4339139,-1.9660555010840777e-06,-2.7433912418802783e-06,-5.478937848111181e-09
286334876.4339139,-1.950362432361252e-06,-2.7540785783267714e-06,-5.493773142950451e-09
286378076.4339139,-1.9346113467555923e-06,-2.764672870845346e-06,-5.508940020368235e-09
286421276.4339139,-1.9188028285932672e-06,-2.775173801883092e-06,-5.5244377511755445e-09
286464476.4339139,-1.9029374639791437e-06,-2.785581057899367e-06,-5.540265593944331e-09
286507676.4339139,-1.887015840765587e-06,-2.7958943293761303e-06,-5.556422795059429e-09
286550876.4339139,-1.8710385485212027e-06,-2.8061133108279937e-06,-5.572908588771225e-09
286594076.4339139,-1.8550061784995178e-06,-2.8162377008119884e-06,-5.589722197249017e-09
286637276.4339139,-1.8389193236076119e-06,-2.826267201937063e-06,-5.60686283063508e-09
286680476.4339139,-1.822778578374685e-06,-2.8362015208732796e-06,-5.624329687099398e-09
286723676.4339139,-1.8065845389205885e-06,-2.8460403683607478e-06,-5.642121952895103e-09
286766876.4339139,-1.7903378029242963e-06,-2.85578345921826e-06,-5.660238802414562e-09
286810076.4339139,-1.7740389695923463e-06,-2.865430512351661e-06,-5.678679398246159e-09
286853276.4339139,-1.7576886396272219e-06,-2.8749812507619116e-06,-5.697442891231706e-09
286896476.4339139,-1.7412874151957158e-06,-2.8844354015528993e-06,-5.716528420524546e-09
286939676.4339139,-1.7248358998972466e-06,-2.893792695938945e-06,-5.735935113648285e-09
286982876.4339139,-1.7083346987321402e-06,-2.9030528692520247e-06,-5.755662086556145e-09
287026076.4339139,-1.691784418069893e-06,-2.9122156609487285e-06,-5.775708443690992e-09
287069276.4339139,-1.6751856656174024e-06,-2.921280814616923e-06,-5.79607327804598e-09
287112476.4339139,-1.658539050387168e-06,-2.930248077982122e-06,-5.8167556712257795e-09
287155676.4339139,-1.6418451826654847e-06,-2.939117202913602e-06,-5.8377546935084796e-09
287198876.4339139,-1.6251046739806073e-06,-2.947887945430207e-06,-5.859069403908046e-09
287242076.4339139,-1.6083181370709042e-06,-2.956560065705888e-06,-5.880698850237403e-09
287285276.4339139,-1.5914861858530008e-06,-2.9651333280749577e-06,-5.9026420691721135e-09
287328476.4339139,-1.5746094353899095e-06,-2.973607501037058e-06,-5.9248980863146226e-09
287371676.4339139,-1.557688501859158e-06,-2.9819823572618525e-06,-5.947465916259102e-09
287414876.4339139,-1.5407240025209083e-06,-2.990257673593433e-06,-5.970344562656844e-09
287458076.4339139,-1.523716555686082e-06,-2.9984332310544506e-06,-5.9935330182822464e-09
287501276.4339139,-1.5066667806844804e-06,-3.006508814849957e-06,-6.017030265099308e-09
287544476.4339139,-1.489575297832918e-06,-3.0144842143709795e-06,-6.040835274328737e-09
287587676.4339139,-1.4724427284033567e-06,-3.022359223197806e-06,-6.064947006515547e-09
287630876.4339139,-1.455269694591053e-06,-3.030133639102993e-06,-6.089364411597201e-09
287674076.4339139,-1.4380568194827203e-06,-3.037807264054094e-06,-6.114086428972297e-09
287717276.4339139,-1.4208047270247062e-06,-3.0453799042161192e-06,-6.139111987569754e-09
287760476.4339139,-1.4035140419911857e-06,-3.052851369953698e-06,-6.164440005918515e-09
287803676.4339139,-1.3861853899523848e-06,-3.060221475832988e-06,-6.190069392217758e-09
287846876.4339139,-1.3688193972428211e-06,-3.0674900406232982e-06,-6.215999044407608e-09
287890076.4339139,-1.3514166909295698e-06,-3.074656887298418e-06,-6.242227850240296e-09
287933276.4339139,-1.3339778987805698e-06,-3.0817218430377076e-06,-6.268754687351862e-09
287976476.4339139,-1.3165036492329557e-06,-3.0886847392268866e-06,-6.295578423334284e-09
288019676.4339139,-1.2989945713614227e-06,-3.0955454114585565e-06,-6.322697915808087e-09
288062876.4339139,-1.2814512948466366e-06,-3.102303699532453e-06,-6.350112012495398e-09
288106076.4339139,-1.2638744499436816e-06,-3.108959447455425e-06,-6.377819551293469e-09
288149276.4339139,-1.2462646674505475e-06,-3.1155125034411405e-06,-6.4058193603486225e-09
288192476.4339139,-1.2286225786766749e-06,-3.1219627199095337e-06,-6.434110258130641e-09
288235676.4339139,-1.2109488154115331e-06,-3.1283099534859582e-06,-6.462691053507571e-09
288278876.4339139,-1.193244009893264e-06,-3.134554065000099e-06,-6.491560545820955e-09
288322076.4339139,-1.1755087947773723e-06,-3.1406949194846042e-06,-6.520717524961465e-09
288365276.4339139,-1.1577438031054718e-06,-3.1467323861734442e-06,-6.55016077144493e-09
288408476.4339139,-1.1399496682740967e-06,-3.152666338500019e-06,-6.579889056488773e-09
288451676.4339139,-1.1221270240035728e-06,-3.1584966540950026e-06,-6.609901142088837e-09
288494876.4339139,-1.1042765043069455e-06,-3.1642232147838962e-06,-6.640195781096535e-09
288538076.4339139,-1.0863987434589863e-06,-3.1698459065843536e-06,-6.670771717296435e-09
288581276.4339139,-1.0684943759652638e-06,-3.1753646197032387e-06,-6.7016276854841894e-09
288624476.4339139,-1.0505640365312831e-06,-3.180779248533397e-06,-6.732762411544774e-09
288667676.4339139,-1.0326083600317046e-06,-3.186089691650201e-06,-6.764174612531114e-09
288710876.4339139,-1.0146279814796383e-06,-3.19129585180782e-06,-6.795862996743038e-09
288754076.4339139,-9.966235359960164e-07,-3.196397635935239e-06,-6.827826263806547e-09
288797276.4339139,-9.7859565877905e-07,-3.2013949551320253e-06,-6.860063104753419e-09
288840476.4339139,-9.605449850737655e-07,-3.2062877246638287e-06,-6.892572202101101e-09
288883676.4339139,-9.424721501416329e-07,-3.211075863957645e-06,-6.9253522299329315e-09
288926876.4339139,-9.243777892302784e-07,-3.215759296596822e-06,-6.958401853978638e-09
288970076.4339139,-9.06262537543293e-07,-3.2203379503158117e-06,-6.991719731695133e-09
289013276.4339139,-8.881270302101296e-07,-3.2248117569946817e-06,-7.025304512347577e-09
289056476.4339139,-8.699719022561006e-07,-3.229180652653375e-06,-7.059154837090737e-09
289099676.4339139,-8.517977885724684e-07,-3.23344457744572e-06,-7.093269339050549e-09
289142876.4339139,-8.336053238866419e-07,-3.2376034756532053e-06,-7.12764664340601e-09
289186076.4339139,-8.15395142732473e-07,-3.241657295678512e-06,-7.16228536747127e-09
289229276.4339139,-7.971678794206582e-07,-3.2456059900387948e-06,-7.1971841207779645e-09
289272476.4339139,-7.78924168009246e-07,-3.249449515358731e-06,-7.2323415051577825e-09
289315676.4339139,-7.606646422742546e-07,-3.253187832363325e-06,-7.267756114825247e-09
289358876.4339139,-7.423899356804039e-07,-3.256820905870492e-06,-7.303426536460742e-09
289402076.4339139,-7.241006813519557e-07,-3.260348704783386e-06,-7.33935134929369e-09
289445276.4339139,-7.057975120436746e-07,-3.2637712020825136e-06,-7.375529125185987e-09
